@RELATION music_genre
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.031341,2.543130,0.044417,0.023603,0.026020,0.023843,0.451657,0.010322,0.018871,0.020100,36.529960,45.882262,0.082285,13.603088,9.586015,7.760636,19.025363,0.035731,2.847152,14.108186,-31.644100,4.764299,2.424383,-4.946372,-3.020670,-3.477561,-2.856321,-2.650793,-1.725482,-1.062728,-0.361847,-0.062927,0.306435,-0.131732,-0.608898,-0.744217,-0.669365,-0.755846,-0.665862,-0.324565,0.001038,0.214372,0.105592,0.029321,0.098997,0.043251,15.021476,3.769247,4.845693,1.861084,1.641501,1.610072,1.734905,1.616887,1.370621,1.518543,1.491629,1.428785,1.523875,1.530118,1.662414,1.489330,1.261182,1.345792,1.320713,1.192202,1.148680,0.833917,0.901346,0.718800,0.801523,1.000227,classical
0.031351,2.669832,0.044184,0.022229,0.025523,0.036806,0.381704,0.015401,0.026635,0.030176,50.213599,87.206816,0.143815,12.194687,11.673209,30.182143,91.106588,0.130682,2.116773,26.446012,-33.463298,1.195049,2.902683,-3.053413,-2.834534,-2.899665,-2.192544,-2.097208,-0.985342,-0.664331,-0.372763,-0.249637,-0.215908,-0.322571,-0.319734,-0.193048,0.168579,0.136581,0.061935,0.109088,0.134320,0.120452,-0.060218,-0.112453,0.248665,0.406507,27.465878,7.587733,6.651167,2.685419,2.138415,1.748881,1.765522,1.865586,1.532054,1.315267,1.333467,1.303962,1.279150,1.305664,1.040702,0.950423,1.038874,1.028116,0.924402,0.844685,0.820540,0.829306,0.679021,0.604205,0.855485,0.788074,classical
0.057076,2.990464,0.094993,0.039896,0.046247,0.030348,0.362052,0.020660,0.021903,0.024837,69.204176,123.245546,0.152690,10.521868,36.302620,10.921045,23.649276,0.045286,2.086136,23.749692,12.560617,-2.568884,-10.005068,-2.823052,-2.718596,-2.161395,-1.372440,-1.600123,-1.663127,-0.276359,-0.123213,-0.118061,0.495093,0.305409,0.453970,0.494683,-0.107156,-0.637541,-0.734479,-0.524100,-0.271439,0.167436,0.132725,-0.183432,-0.232554,0.205970,15.010687,3.547754,2.174500,1.801109,1.418033,1.365708,1.225854,1.459027,1.572306,1.249467,1.242972,1.314205,1.223630,1.454314,1.337033,1.270570,1.357336,1.128106,1.138761,0.950947,0.864072,0.869509,0.985514,0.784313,0.805284,0.977551,classical
0.029052,2.856727,0.078915,0.020353,0.023641,0.012428,0.325757,0.022259,0.009400,0.010472,60.184053,106.992254,0.124838,10.936673,13.999527,9.394198,19.138209,0.032971,2.129412,7.557782,-5.453172,-0.550912,-8.790438,-2.136049,-2.113038,-1.782452,-0.808483,-1.220603,-1.029721,-0.195579,-0.396380,0.298824,0.986544,0.689116,0.962097,1.088160,0.361698,-0.505714,-0.937801,-0.743768,-0.611596,-0.141737,0.042224,0.250833,0.190247,0.138259,10.292055,3.006053,2.940703,1.671478,1.400087,1.702972,1.529775,1.351306,1.222057,1.163098,1.236422,1.073982,1.169205,1.116760,1.347632,1.413779,1.233720,1.012364,1.341642,1.162582,0.957997,1.002926,1.101829,0.963065,0.999059,1.018275,classical
0.031595,2.858853,0.070118,0.022223,0.025704,0.026621,0.402532,0.025812,0.019333,0.021961,60.376997,111.206042,0.144595,11.352027,19.006763,13.785877,28.983919,0.050123,2.313937,18.716627,-8.999069,-1.010773,-6.770921,-1.257709,-1.754822,-2.360015,-1.080390,-0.880232,-0.732216,-0.202791,-0.249648,-0.297908,0.335074,0.178745,0.177794,0.081903,-0.420256,-0.491084,-0.295342,-0.133229,-0.149987,0.235859,0.363213,0.197583,-0.137463,-0.098772,23.362049,4.240599,3.239715,1.915223,1.527317,1.468618,1.402449,1.331143,1.316440,1.200084,1.193999,1.466633,1.313159,1.047561,1.231173,1.182625,1.128879,0.954467,1.164079,1.241280,1.052372,0.845084,1.116158,0.934602,1.097704,1.117386,classical
0.051402,2.849580,0.075520,0.036804,0.042077,0.040317,0.358300,0.025189,0.030844,0.033712,62.570589,115.859799,0.142720,11.673536,29.122079,12.398004,24.562881,0.039357,2.262746,21.452372,3.303338,-1.273933,-7.899377,-0.802134,-2.066993,-2.743446,-1.642619,-1.236269,-0.591153,-0.423152,-0.943674,-0.631432,0.423292,0.354630,-0.006795,-0.063048,-0.398627,-0.530858,-0.351194,0.179493,0.228506,0.018069,-0.150482,0.193276,0.339533,0.454905,18.900271,3.790785,2.093472,1.699957,1.586246,1.239331,1.213026,1.468730,1.347387,1.169373,1.332065,1.390222,1.503472,1.661842,1.598289,1.533896,1.675504,1.387390,1.151211,1.109165,1.184232,0.999427,1.102371,0.959950,1.045031,0.989045,classical
0.020600,2.843766,0.063012,0.014440,0.016704,0.014384,0.393854,0.030403,0.010477,0.011858,57.080499,109.489543,0.146617,11.323994,11.380356,16.647577,32.684092,0.048655,2.226674,8.967896,-17.247330,-1.504603,-5.271293,0.299412,-0.181542,-2.087592,-1.101346,-0.177011,0.540823,0.140308,-0.174571,-0.024194,0.258190,-0.460862,-0.542953,0.291645,0.714766,0.344548,-0.333634,-0.023528,0.243861,0.319134,0.169925,-0.104278,0.108770,0.396964,19.042663,5.095133,2.857405,1.450625,1.391141,1.222926,1.181034,1.342172,1.540629,1.756536,1.946564,1.435561,1.112439,1.664576,1.704520,1.030241,1.881407,1.478949,0.980601,0.957764,0.790278,0.893121,0.745555,1.118017,0.680333,0.999432,classical
0.043381,2.833704,0.070661,0.030756,0.035359,0.024617,0.407409,0.023569,0.018597,0.020387,54.842634,93.581720,0.112511,11.559810,22.918401,14.352026,30.035457,0.047135,2.355300,18.706977,-5.037887,1.456843,-8.503825,-3.038501,-2.950661,-3.239927,-1.728839,-1.684320,-0.961951,0.382893,0.858017,0.652583,0.755811,0.177231,-0.296092,-0.060977,-0.053946,-0.020694,0.118624,0.184453,0.130883,0.061319,0.108004,0.228273,-0.040744,-0.067522,18.212659,5.093751,3.303233,2.719402,2.373711,1.848928,1.412640,1.383547,1.518660,1.333903,1.593703,1.708058,1.482250,1.387083,1.323727,1.258454,1.393263,1.368850,1.223366,1.065238,1.038167,1.243577,1.024007,0.862886,0.920187,1.139845,classical
0.036930,2.939528,0.071612,0.025700,0.029887,0.027265,0.397524,0.023930,0.019281,0.022181,60.664201,113.542990,0.150019,11.033714,25.858628,13.880331,28.661792,0.048340,2.117991,25.877904,-2.548661,-0.738248,-7.498116,-0.967478,-2.034628,-2.669347,-1.546482,-1.307116,-0.855546,-0.397128,-0.495833,-0.137767,0.659380,0.731075,0.292536,0.255205,-0.008680,-0.265560,-0.015811,0.244450,0.229322,0.410431,0.310853,0.063453,-0.377543,-0.314643,20.588786,4.251668,2.375381,1.522746,1.452888,1.596834,1.317725,1.141747,1.220347,1.087513,1.098198,1.271188,1.267767,1.156591,0.998211,1.131091,1.268410,1.074556,1.009686,1.053362,1.109772,1.219424,0.993246,0.767340,0.726539,0.892736,classical
0.016398,2.705395,0.060034,0.011907,0.013482,0.010134,0.393174,0.026800,0.008288,0.008608,51.919341,97.247095,0.111722,12.130008,7.086042,12.868115,27.020980,0.024455,2.589711,4.357621,-26.743898,0.437972,-6.951031,-0.257315,-1.225962,-3.039952,-1.227536,-0.838468,-0.056918,0.301264,-0.218243,0.315950,1.198262,0.647611,0.165013,-0.122088,-0.249373,-0.565216,-0.345074,0.313669,0.597330,0.487630,0.381850,0.548013,0.572801,0.603618,14.572424,4.386963,2.852225,1.500873,1.678126,1.444252,1.413999,1.383289,1.268253,1.580781,1.655566,1.588318,1.843298,1.862503,1.908867,1.783073,2.035319,1.691102,1.290189,1.469645,1.526897,1.148215,1.080273,1.172442,1.034042,1.035766,classical
0.058499,2.911935,0.071506,0.040931,0.047499,0.038123,0.357833,0.024471,0.027750,0.031434,59.919410,111.956623,0.142089,11.038993,38.305621,12.272773,23.600102,0.041948,2.353642,26.731074,9.843084,-0.073626,-7.733395,-0.701982,-1.640359,-2.436474,-1.391531,-1.410844,-0.950999,-0.303722,-0.275651,0.020030,0.541807,0.324886,-0.123999,0.011086,-0.047480,0.090579,0.245560,0.053602,0.076217,0.299311,0.304926,0.186156,-0.352538,-0.315677,16.951436,4.019473,2.392733,1.634780,1.446633,1.167024,1.137149,1.102719,1.239663,1.116647,1.113425,1.129375,1.115854,1.090146,1.251475,1.270733,1.109658,1.264780,1.111963,0.949327,0.934863,0.806425,0.659510,0.761972,0.783186,0.909282,classical
0.016631,2.602452,0.046174,0.011857,0.013587,0.017859,0.407795,0.015399,0.012512,0.014458,38.080149,56.681642,0.073563,13.136340,5.197204,10.089663,23.236969,0.043791,2.545095,9.819516,-49.577185,6.766591,-4.384113,-2.867490,-3.811926,-4.063450,-3.489348,-2.722733,-1.038322,-1.516306,-0.639848,-0.703848,-0.986731,-1.236142,-0.523159,0.166136,0.038546,0.301553,0.691009,0.526284,-0.185234,-0.123816,0.090956,-0.237314,-0.563803,-0.567373,24.093689,4.597861,3.589110,2.828871,2.135243,2.286210,1.858085,1.733172,1.675081,1.389429,1.208275,1.860744,1.659190,1.369106,1.704045,1.339899,1.027089,1.440334,1.123988,0.955987,1.069979,0.916904,0.896901,0.652275,0.846520,0.808134,classical
0.006570,2.602918,0.038352,0.004827,0.005429,0.004499,0.347372,0.011259,0.003750,0.003861,33.420878,47.054222,0.074505,12.843482,1.895081,9.310102,24.492972,0.049306,2.383369,2.581987,-63.727522,7.609565,-0.203123,-0.874850,-3.050805,-3.210668,-2.268568,-2.540596,-1.141824,-1.573774,-0.541069,-0.548147,-0.375169,-0.696312,-0.848418,-0.699763,-0.745710,-0.384901,-0.171206,-0.000349,-0.010218,0.152519,0.041813,-0.361507,-0.465230,-0.323326,10.868594,4.039600,2.388904,2.143165,1.272445,1.327223,1.439494,1.203642,1.205212,1.195520,1.209764,1.573040,1.355690,1.523172,1.480525,1.100167,1.217617,1.158637,0.944558,0.909862,0.767702,0.674369,0.791719,0.664288,0.774070,0.874961,classical
0.018671,2.637679,0.050918,0.013722,0.015378,0.012331,0.352355,0.019998,0.009468,0.010265,37.837463,54.318358,0.064258,13.129630,7.473879,8.256129,17.691481,0.032452,2.426256,7.978093,-41.778023,8.284377,-4.884238,-3.566641,-3.375530,-3.290956,-2.792509,-2.042565,-0.965161,-1.786440,-1.488730,-1.605592,-0.971236,-0.693747,-0.334959,-0.341970,-0.531721,-0.274397,-0.077822,0.077741,-0.051086,0.132895,0.111685,-0.106325,-0.286827,-0.480650,17.758530,3.802693,3.486861,2.194922,2.021393,2.002826,2.026743,1.986943,2.212532,1.657443,1.782644,2.053879,1.751824,1.842487,1.832582,1.385250,1.160581,1.175668,1.053398,0.863502,0.756567,0.804063,0.784703,0.731514,0.785749,0.770935,classical
0.005255,2.616388,0.026853,0.003706,0.004273,0.005465,0.369423,0.012983,0.004007,0.004522,43.246730,83.326878,0.150216,11.949880,2.267755,14.188611,46.911738,0.081294,2.467407,2.465778,-62.773608,0.255824,-0.438307,1.164722,0.082528,-1.426411,-0.407419,-1.080748,0.119303,0.618133,0.940303,0.645728,0.817052,0.808661,0.562114,0.297929,0.152082,-0.011628,-0.107474,-0.093228,-0.123089,-0.140228,-0.121704,-0.154504,-0.055804,-0.035966,20.677446,6.709791,3.813033,1.894069,2.007611,1.847688,1.536538,1.234071,1.105372,0.873367,0.778575,0.735997,0.719649,0.627533,0.664640,0.687881,0.624360,0.612465,0.540236,0.520541,0.444378,0.437727,0.403557,0.409641,0.415170,0.384244,classical
0.016433,2.797869,0.059785,0.011567,0.013375,0.007220,0.338332,0.022383,0.005275,0.005937,54.266495,95.638265,0.137168,11.650590,9.291522,12.985741,25.963749,0.041552,2.198503,5.554488,-20.372533,0.838962,-5.753472,-2.321463,-0.459188,-2.247788,-1.369008,-1.181214,-1.041851,-1.000132,-0.801225,-0.624048,-0.249974,-0.021138,0.309716,0.705719,0.508521,0.282382,0.430497,0.407581,0.354269,-0.135065,0.051401,0.004483,0.169732,0.065203,13.092118,3.813273,2.629197,1.741576,1.713644,1.780253,1.927602,1.406423,1.464874,1.338053,1.171455,1.041167,1.104374,1.160309,1.124417,1.126114,1.034145,1.003450,0.935790,0.893407,0.887173,0.914908,0.858748,0.690092,0.822371,0.817023,classical
0.042850,2.952188,0.087163,0.029822,0.034668,0.015165,0.343505,0.032249,0.010922,0.012330,64.379663,112.649109,0.120162,10.636778,25.417130,15.409290,30.007849,0.038577,2.309942,14.928089,4.130024,-1.640868,-11.399851,-4.395921,-4.735299,-4.533318,-3.015746,-3.407984,-2.383548,-1.596710,-0.621902,-1.082284,-0.557242,-0.132871,0.708941,0.383311,0.068611,0.007795,-0.314524,-0.032585,-0.129698,-0.269792,-0.102048,-0.100432,0.023841,-0.075090,12.632309,5.419399,3.501675,1.700548,1.662838,1.603009,1.605998,1.363080,1.540716,1.129469,1.388262,1.505850,1.453477,1.260287,1.327986,1.226840,1.163932,0.997895,0.919129,0.842982,0.896275,1.005570,0.933423,0.877042,0.757268,0.690200,classical
0.041780,2.691132,0.050453,0.030427,0.034423,0.021924,0.359945,0.011552,0.017484,0.018556,39.752826,63.939582,0.067021,11.329065,14.356259,6.661230,14.342531,0.021466,2.248922,9.406695,-13.735496,8.467929,-6.101192,-4.370626,-3.048849,-3.377308,-2.824822,-2.980228,-1.779927,-1.586334,-0.747296,-0.683078,0.042882,0.160341,0.391721,0.046208,-0.186379,-0.251671,-0.204250,-0.426460,-0.448407,-0.067643,0.129830,0.116808,0.072799,0.050528,15.568675,3.498474,3.330666,1.527765,1.253911,1.499658,1.372372,1.113119,1.052995,1.008237,1.018190,1.051127,0.910426,0.992424,1.380640,1.267839,0.827850,0.740169,1.046841,1.163694,0.859727,0.739352,1.022906,0.633003,0.632185,0.784754,classical
0.021745,2.824336,0.057179,0.015164,0.017623,0.014302,0.370892,0.014400,0.009880,0.011534,45.901491,78.694036,0.084517,11.598988,12.804090,7.107650,14.540207,0.024422,2.469607,15.454712,-22.530827,5.760379,-8.163480,-3.288441,-2.624376,-2.963830,-3.019909,-2.366679,-1.707914,-1.570460,-0.607104,-0.976386,-0.236007,-0.082979,0.235088,0.131554,-0.204558,-0.724155,-0.834602,-0.483421,-0.374202,-0.307204,-0.244319,0.008286,0.215077,0.264170,18.678047,2.721933,2.603022,2.159471,2.161394,1.799531,1.589012,1.050641,1.166941,1.023144,1.138365,1.109460,1.072935,1.032279,1.112850,1.260129,1.010332,0.802230,0.842408,0.879528,0.728802,0.687211,0.757304,0.721243,0.563576,0.572243,classical
0.038643,3.099319,0.091294,0.026256,0.030984,0.020650,0.386002,0.030655,0.014108,0.016580,68.991685,123.072812,0.176080,9.307473,34.559826,20.720994,44.514623,0.099229,1.813482,27.906412,6.519203,-1.219804,-9.309912,-2.932214,-3.100282,-2.273099,-1.651885,-1.787864,-1.439012,-1.275272,-0.233512,-0.540392,-0.379607,-0.412974,-0.315450,-0.268424,-0.075195,-0.248264,-0.121208,0.093314,-0.167800,-0.392820,-0.127801,0.088940,0.090634,-0.245987,17.836484,6.618600,2.703771,1.664769,1.395643,1.374571,1.183400,1.275753,1.230799,1.142739,1.398251,1.121668,1.337069,0.954153,1.123058,0.885761,0.774971,0.786189,0.877008,0.840587,0.753932,0.774904,0.646030,0.667555,0.738706,0.695213,classical
0.031142,3.077838,0.076467,0.020989,0.024951,0.019530,0.446799,0.033350,0.013454,0.015716,61.200252,111.430674,0.146008,9.936114,26.488590,21.035571,45.927135,0.079910,2.205032,25.882897,-1.996578,0.960836,-7.449728,-1.573795,-3.090450,-1.947786,-2.010479,-1.502978,-1.052122,-0.509681,0.256670,-0.272429,-0.159850,0.181367,0.371684,0.341893,0.093172,-0.045562,-0.146314,-0.019474,-0.284465,-0.125430,-0.114404,0.063261,-0.285451,-0.298059,17.613366,6.347614,2.445087,1.669301,1.543229,1.335009,1.177774,1.297213,1.125215,1.020677,1.182540,1.095355,1.107559,1.012912,1.075673,1.083558,0.992720,1.020502,0.882797,1.017515,0.775357,0.754014,0.589320,0.650744,0.588591,0.722012,classical
0.021409,2.765520,0.050187,0.015139,0.017440,0.011330,0.321756,0.013555,0.008340,0.009360,40.623689,67.017041,0.076927,11.205915,8.785251,8.045469,20.515163,0.034920,1.998958,6.348335,-26.136604,7.293662,-4.891926,-3.515695,-2.191542,-3.373689,-2.822555,-2.635431,-1.490486,-1.537954,-0.092274,-0.738069,-0.543311,0.221116,0.253717,-0.040780,-0.212117,-0.170329,-0.539296,-0.582034,-0.148623,-0.033501,-0.087215,-0.094394,0.291755,0.157014,17.507293,3.228260,3.600842,1.764776,1.256696,1.173225,1.141822,1.042327,1.158514,1.072912,1.219176,1.306177,1.123901,1.115831,0.991155,0.968421,0.961638,0.936731,0.787991,0.897771,0.879249,0.766702,0.710450,0.746229,0.720923,0.741941,classical
0.027971,2.953339,0.070018,0.019486,0.022669,0.015743,0.400446,0.022196,0.011413,0.012946,59.004658,105.411309,0.137633,10.888381,22.013549,11.769274,25.337147,0.048995,2.593308,18.062720,-5.834046,0.679776,-8.714626,-2.147049,-2.403405,-2.339290,-1.870236,-2.168796,-1.577682,-1.154234,0.124950,-0.160383,0.506841,0.690217,0.740494,0.479131,0.094195,-0.532391,-0.692542,-0.246127,-0.064001,0.055242,0.157413,0.202539,0.122838,0.018205,17.094762,3.280984,2.504248,1.702337,1.468915,1.441957,1.325805,1.234967,1.260288,1.185883,1.049199,1.131363,1.130347,0.979940,0.985579,0.987405,0.881879,0.943106,0.857731,0.909008,0.846556,0.661683,0.599795,0.637298,0.590049,0.670719,classical
0.034787,3.064249,0.166463,0.023980,0.028073,0.015696,0.378001,0.036759,0.011319,0.012870,110.022666,194.127808,0.152816,10.913025,30.602247,16.448201,29.054636,0.035541,2.173051,18.919573,-0.132257,-17.028338,-15.010621,-0.161916,-2.606495,3.178842,0.222500,6.491916,2.004091,2.612378,-2.738304,-0.912874,-0.989233,2.705667,2.083155,1.395316,-0.437627,0.833705,-0.481551,-0.583362,-0.787788,1.052620,0.574771,-0.092408,0.056693,0.074807,11.951230,5.379379,3.238045,1.989300,1.379303,1.584971,1.949407,2.198286,1.930747,2.005487,2.417580,2.241612,2.032526,3.101425,1.898989,2.691550,1.419108,1.422818,0.941650,1.137251,1.249364,1.505971,1.830249,1.126398,1.678368,1.250625,classical
0.248057,2.494262,0.107321,0.186161,0.206103,0.030019,0.249060,0.045380,0.031346,0.027301,122.301454,275.357805,0.423289,11.993148,226.363942,28.205246,66.028057,0.102094,2.908330,109.760829,60.397626,-13.594763,-1.155926,0.200364,1.553892,-0.525253,0.201566,0.500888,0.254861,0.885776,0.009773,0.291825,-0.148234,0.742587,0.975815,0.635740,0.245916,0.272609,-0.141225,0.318078,-0.067320,-0.019322,-0.003474,0.349788,0.400506,0.479105,6.893212,3.495493,2.930658,1.990625,1.854624,1.784119,1.824432,1.242741,1.441295,1.383125,1.153050,1.216369,1.171077,1.076783,0.998130,1.052587,0.832560,0.880917,0.785714,0.833501,0.848755,0.773630,0.796880,0.760513,0.885058,0.841384,country
0.229947,2.517213,0.127092,0.172156,0.190730,0.026814,0.224651,0.034674,0.027294,0.024616,131.073881,283.065840,0.482273,11.641009,248.617519,15.857897,39.165812,0.076229,2.315929,103.508483,63.202942,-15.277228,-2.193225,0.523338,1.118059,0.346696,0.675080,1.228274,0.619453,1.031600,0.016696,0.348367,0.560824,-0.017826,0.068615,0.873969,0.060642,0.002022,-0.369563,-0.330568,-0.091470,-0.119777,-0.357882,0.149703,0.454026,0.015604,3.864508,1.841061,2.246840,1.382804,1.616522,1.713386,1.359743,1.381897,1.330694,1.162337,1.087781,0.972640,0.907184,0.872270,0.953143,0.805983,0.784093,0.863656,0.728925,0.763427,0.682718,0.792633,0.735155,0.680086,0.836531,0.714295,country
0.145352,2.618088,0.074154,0.106900,0.120200,0.043703,0.541826,0.070142,0.036520,0.037112,101.024704,228.126340,0.348756,13.217705,109.991330,35.028805,63.173005,0.091862,2.990609,99.020092,38.544908,-11.557361,-0.109892,1.547585,1.965922,0.192336,-0.107289,0.138823,-1.070835,-0.054182,-0.960913,-0.277582,-0.701761,0.049662,0.228322,0.295040,-0.366620,0.124221,-0.206202,0.379919,0.022126,0.066606,0.246677,0.281443,0.079819,-0.147540,10.142026,3.935354,3.536738,2.635261,1.963548,1.873887,1.923090,1.485666,1.811379,1.442919,1.232839,1.246588,1.220838,1.005985,1.031929,1.056800,1.182506,1.023906,1.052848,0.988758,0.981712,0.864652,0.890992,0.910245,0.953127,0.841387,country
0.203358,2.758042,0.102669,0.142448,0.165296,0.048236,0.323546,0.053629,0.040895,0.041438,95.423441,193.488372,0.292324,10.530416,179.185396,34.735641,73.860744,0.136683,2.145590,127.046674,51.998401,-8.828398,-3.682000,1.650897,1.310931,-1.908026,-1.005600,0.696404,-0.515780,1.178745,0.156838,-0.164860,0.450531,-0.150170,-0.489649,0.589871,-0.422828,-0.611908,-0.414103,0.113807,-0.255158,-0.029393,0.218292,-0.261500,-0.047498,0.058990,8.429741,5.120546,3.433315,2.235872,2.165339,2.133552,1.867475,1.676225,1.719438,1.410826,1.318544,1.232841,1.069527,1.191949,1.095407,1.156690,0.861548,0.849068,0.759903,0.903410,0.830336,0.743865,0.705180,0.692566,0.722125,0.673299,country
0.208832,2.647636,0.124266,0.152568,0.172302,0.032701,0.262542,0.040143,0.031031,0.029466,131.242926,285.368992,0.478171,11.511647,223.608740,21.611449,53.274471,0.093008,2.575630,93.791137,60.479804,-15.139742,-1.552132,0.885628,0.582080,-0.410213,0.705460,1.189443,0.575818,1.110668,-0.089079,0.642414,0.037259,0.250942,0.185008,-0.092110,-0.160158,0.122343,-0.601417,-0.350480,-0.156591,0.169323,0.038122,0.127922,0.061267,0.262152,4.177901,2.396407,2.457703,1.566012,1.484256,1.914559,1.589157,1.361156,1.356276,1.185917,1.123641,1.102988,0.895346,0.959282,0.907583,0.829668,0.793782,0.901425,0.744127,0.733929,0.612284,0.668719,0.685560,0.718938,0.688171,0.660206,country
0.202644,2.652753,0.136525,0.147992,0.166828,0.044286,0.327287,0.052753,0.039294,0.038986,130.570283,277.660261,0.462914,11.144503,235.183730,26.011646,54.576701,0.103576,2.790843,111.908067,59.048418,-15.505861,-3.518275,-0.011497,1.145148,-0.098399,-0.470409,1.532487,0.681199,1.113356,0.000919,0.413237,-0.023520,0.332811,0.665348,0.520035,0.362962,0.227654,-0.214606,-0.002996,-0.095711,-0.082791,-0.237427,0.142605,-0.012981,0.033981,6.256845,3.088718,2.796070,2.107583,1.642554,1.676362,1.663469,1.560499,1.448958,1.569870,1.301468,1.324062,1.164929,1.022753,1.103628,0.997885,0.876693,0.847647,0.790995,0.751194,0.711565,0.739644,0.766327,0.635848,0.771439,0.703417,country
0.212886,2.729055,0.128455,0.153095,0.174306,0.046023,0.327843,0.058073,0.040870,0.040162,125.495847,270.586207,0.435776,10.785751,225.354340,30.884869,69.512515,0.120713,2.547305,106.600110,59.698928,-13.560480,-1.422297,-0.438777,1.739959,0.037095,-1.559369,2.054956,0.206589,-0.240986,0.236558,0.129056,-0.033310,0.281261,0.097668,0.151332,0.029187,-0.345591,-0.414046,-0.226143,-0.274617,-0.076119,-0.055478,-0.094887,-0.107099,-0.002636,5.519046,3.877332,2.765257,2.026212,2.194746,1.775278,1.741458,1.329259,1.283409,1.194331,1.011230,1.023019,1.140589,0.963314,0.849537,0.886446,0.896703,0.710818,0.755865,0.658026,0.625851,0.705342,0.569166,0.591133,0.606182,0.554348,country
